id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga,address
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Aerobics","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Badminton","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Basketball","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Fitness / Gymnasium Workouts","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Lacrosse","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Soccer","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Swimming","indoor","25m Pool - Indoor","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Swimming","outdoor","25m Pool - Outdoor, Childrens Learning Pool, Rehabilitation Pool, Spa/Sauna, Toddlers Pool","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON11001",-37.866851,145.085201,"Ashburton Pool and Recreation Centre",8,"Warner","Avenue","ASHBURTON","3147","Volleyball","indoor","NA","BOROONDARA","8 Warner Avenue, ASHBURTON 3147"
"BOROON10998",-37.839707,145.048617,"Anderson Park",8,"Anderson","Street","HAWTHORN EAST","3123","Playground","outdoor",,"BOROONDARA","8 Anderson Street, HAWTHORN EAST 3123"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Badminton","indoor","Wooden Flooring","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Basketball","indoor","Wooden Gymnasium","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Basketball","outdoor",,"MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Futsal","indoor","Wooden Gymnasium","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Netball","indoor","Wooden Gymnasium","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Table Tennis","indoor","Wooden Gymnasium","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Tennis","outdoor",,"MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MELTON9054",-37.732588,144.73988,"Caroline Springs Leisure Centre",9,"The","Parade","CAROLINE SPRINGS","3023","Volleyball","indoor","Wooden Gymnasium","MELTON","9 The Parade, CAROLINE SPRINGS 3023"
"MORELA13044",-37.713403,144.925515,"Oak Park Stadium",9,"Hillcrest","Road","OAK PARK","3046","Basketball","indoor","Wooden Gymnasium","MORELAND","9 Hillcrest Road, OAK PARK 3046"
"MONASH12031",-37.856399,145.114415,"Keenan karate Centre",9,"Barlyn","Road","MT WAVERLEY","3149","Martial Arts","indoor","NA","MONASH","9 Barlyn Road, MT WAVERLEY 3149"
"MELTON11489",-37.690122,144.59992,"Melton Gymnastic Academy",9,"Collins","Road","MELTON","3337","Gymnastics","indoor","NA","MELTON","9 Collins Road, MELTON 3337"
"MARIBY11523",-37.811785,144.861537,"Footscray City Gym Club",10,"Mitford","Parade","WEST FOOTSCRAY","3012","Gymnastics","indoor","NA","MARIBYRNONG","10 Mitford Parade, WEST FOOTSCRAY 3012"
"BRIMBA8379",-37.783767,144.843339,"Max Bowman Gymnasium",10,"Dorothy","Avenue","SUNSHINE","3020","Boxing","indoor","NA","BRIMBANK","10 Dorothy Avenue, SUNSHINE 3020"
"MOONEE9382",-37.727606,144.921249,"Lebanon Reserve",10,"Mascoma","Street","STRATHMORE","3041","Cricket","outdoor","Turf Pitch","MOONEE VALLEY","10 Mascoma Street, STRATHMORE 3041"
"MOONEE9382",-37.727606,144.921249,"Lebanon Reserve",10,"Mascoma","Street","STRATHMORE","3041","Football","outdoor","Grass","MOONEE VALLEY","10 Mascoma Street, STRATHMORE 3041"
"HUMECI11728",-37.70224,144.884675,"Action Indoor Sports Tullamarine",10,"Carrick","Drive","TULLAMARINE","3043","Cricket","indoor","NA","HUME","10 Carrick Drive, TULLAMARINE 3043"
"HUMECI11728",-37.70224,144.884675,"Action Indoor Sports Tullamarine",10,"Carrick","Drive","TULLAMARINE","3043","Futsal","indoor","NA","HUME","10 Carrick Drive, TULLAMARINE 3043"
"HUMECI11728",-37.70224,144.884675,"Action Indoor Sports Tullamarine",10,"Carrick","Drive","TULLAMARINE","3043","Netball","indoor","NA","HUME","10 Carrick Drive, TULLAMARINE 3043"
"HUMECI11728",-37.70224,144.884675,"Action Indoor Sports Tullamarine",10,"Carrick","Drive","TULLAMARINE","3043","Volleyball","indoor","NA","HUME","10 Carrick Drive, TULLAMARINE 3043"
"BOROON11070",-37.839196,145.071687,"Willison Park",10,"Culliton","Avenue","CAMBERWELL","3124","Cricket","outdoor","Synthetic Pitch","BOROONDARA","10 Culliton Avenue, CAMBERWELL 3124"
"BOROON11070",-37.839196,145.071687,"Willison Park",10,"Culliton","Avenue","CAMBERWELL","3124","Tennis","outdoor","Clay","BOROONDARA","10 Culliton Avenue, CAMBERWELL 3124"
"STONNI11517",-37.848142,145.012548,"Loreto Gymnastic Club",10,"Mandeville","Cresent","TOORAK","3142","Gymnastics","indoor","NA","STONNINGTON","10 Mandeville Cresent, TOORAK 3142"
"STONNI11928",-37.870796,145.037935,"Penpraze Park",10,"Victoria","Road South","MALVERN EAST","3145","Basketball","indoor","Wooden Gymnasium","STONNINGTON","10 Victoria Road South, MALVERN EAST 3145"
"STONNI11928",-37.870796,145.037935,"Penpraze Park",10,"Victoria","Road South","MALVERN EAST","3145","Netball","outdoor","Synthetic","STONNINGTON","10 Victoria Road South, MALVERN EAST 3145"
"STONNI11928",-37.870796,145.037935,"Penpraze Park",10,"Victoria","Road South","MALVERN EAST","3145","Tennis","outdoor","Artificial Turf","STONNINGTON","10 Victoria Road South, MALVERN EAST 3145"
"KNOXCI8541",-37.854228,145.301144,"Batterham Reserve",10,"Miller","Road","THE BASIN","3154","Cricket","outdoor","Synthetic Pitch","KNOX","10 Miller Road, THE BASIN 3154"
"KNOXCI8541",-37.854228,145.301144,"Batterham Reserve",10,"Miller","Road","THE BASIN","3154","Football","outdoor","Grass","KNOX","10 Miller Road, THE BASIN 3154"
"KNOXCI8541",-37.854228,145.301144,"Batterham Reserve",10,"Miller","Road","THE BASIN","3154","Playground","outdoor",,"KNOX","10 Miller Road, THE BASIN 3154"
"KNOXCI8541",-37.854228,145.301144,"Batterham Reserve",10,"Miller","Road","THE BASIN","3154","Tennis","outdoor","Clay","KNOX","10 Miller Road, THE BASIN 3154"
"KINGST10969",-37.941458,145.057781,"Moorabbin Sqush and Fitness Centre",10,"Inderpendance","Street","MOORABBIN","3189","Squash / Racquetball","indoor","Wooden Flooring","KINGSTON","10 Inderpendance Street, MOORABBIN 3189"
"KINGST10991",-38.039093,145.137863,"Toby Haenen Swim Centre",10,"Ashley Park","Drive","CHELSEA HEIGHTS","3196","Swimming","indoor","NA","KINGSTON","10 Ashley Park Drive, CHELSEA HEIGHTS 3196"
"CASEYC12277",-37.978588,145.259785,"Endeavour Hills Leisure Centre",10,"Raymond MCMahon","Boulevard","ENDEAVOUR HILLS","3802","Badminton","indoor","Wooden Flooring","CASEY","10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"
"CASEYC12277",-37.978588,145.259785,"Endeavour Hills Leisure Centre",10,"Raymond MCMahon","Boulevard","ENDEAVOUR HILLS","3802","Fitness / Gymnasium Workouts","indoor","NA","CASEY","10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"
"CASEYC12277",-37.978588,145.259785,"Endeavour Hills Leisure Centre",10,"Raymond MCMahon","Boulevard","ENDEAVOUR HILLS","3802","Futsal","indoor","Wooden Flooring","CASEY","10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"
"CASEYC12277",-37.978588,145.259785,"Endeavour Hills Leisure Centre",10,"Raymond MCMahon","Boulevard","ENDEAVOUR HILLS","3802","Netball","indoor","Wooden Flooring","CASEY","10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"
"CASEYC11464",-37.97843,145.258517,"YMCA Endeavour Hills",10,"Raymond McMahon","Boulevard","ENDEAVOUR HILLS","3802","Gymnastics","indoor","NA","CASEY","10 Raymond McMahon Boulevard, ENDEAVOUR HILLS 3802"
"MORNIN11136",-38.336802,144.970217,"Dromana Tennis & Netball (Sports & Fitness Centre)",10,"Marna","Street","DROMANA","3936","Netball","outdoor","Asphalt","MORNINGTON PENINSULA","10 Marna Street, DROMANA 3936"
"MORNIN11136",-38.336802,144.970217,"Dromana Tennis & Netball (Sports & Fitness Centre)",10,"Marna","Street","DROMANA","3936","Tennis","outdoor","Hard Court","MORNINGTON PENINSULA","10 Marna Street, DROMANA 3936"
"CASEYC5520",-38.095416,145.385386,"Oakwood Riding School",10,"Smiths","Lane","CLYDE NORTH","3978","Equestrian","outdoor","NA","CASEY","10 Smiths Lane, CLYDE NORTH 3978"
"HUMECI11728",-37.70224,144.884675,"Action Indoor Sports Tullamarine",11,"Carrick","Drive","TULLAMARINE","3043","Dodgeball","indoor",,"HUME","11 Carrick Drive, TULLAMARINE 3043"
"NILLUM11036",-37.68462,145.115473,"Diamond Hills Reserve",11,"Diamond Hills","Drive","GREENSBOROUGH","3088","Cricket","outdoor","Synthetic Pitch","NILLUMBIK","11 Diamond Hills Drive, GREENSBOROUGH 3088"
"NILLUM11036",-37.68462,145.115473,"Diamond Hills Reserve",11,"Diamond Hills","Drive","GREENSBOROUGH","3088","Football","outdoor","Grass","NILLUMBIK","11 Diamond Hills Drive, GREENSBOROUGH 3088"
"NILLUM11026",-37.69913,145.186761,"Balance Gymnastics",11,"Candlebark","Court","RESEARCH","3095","Fitness / Gymnasium Workouts","indoor","NA","NILLUMBIK","11 Candlebark Court, RESEARCH 3095"
"NILLUM11512",-37.706815,145.187782,"Balance Gymnastics",11,"Candlebank","Court","RESEARCH","3095","Gymnastics","indoor","NA","NILLUMBIK","11 Candlebank Court, RESEARCH 3095"
"BOROON11034",-37.798038,145.09298,"Greythorn Park",11,"Alpha","Street","BALWYN NORTH","3104","Cricket","outdoor","Synthetic Pitch","BOROONDARA","11 Alpha Street, BALWYN NORTH 3104"
"BOROON11034",-37.798038,145.09298,"Greythorn Park",11,"Alpha","Street","BALWYN NORTH","3104","Football","outdoor","Grass","BOROONDARA","11 Alpha Street, BALWYN NORTH 3104"
"BOROON11034",-37.798038,145.09298,"Greythorn Park",11,"Alpha","Street","BALWYN NORTH","3104","Tennis","outdoor","Clay","BOROONDARA","11 Alpha Street, BALWYN NORTH 3104"
"WHITEH11017",-37.808888,145.108805,"Healthways Recreation Centre",11,"Arcade","Road","MONT ALBERT","3129","Fitness / Gymnasium Workouts","indoor","NA","WHITEHORSE","11 Arcade Road, MONT ALBERT 3129"
"WHITEH11017",-37.808888,145.108805,"Healthways Recreation Centre",11,"Arcade","Road","MONT ALBERT","3129","Squash / Racquetball","indoor","NA","WHITEHORSE","11 Arcade Road, MONT ALBERT 3129"
"WHITEH11017",-37.808888,145.108805,"Healthways Recreation Centre",11,"Arcade","Road","MONT ALBERT","3129","Swimming","indoor","NA","WHITEHORSE","11 Arcade Road, MONT ALBERT 3129"
"GLENEI11230",-37.898538,145.057637,"Lauriston Lawn Tennis Club",11,"Rosanna","Street","CARNEGIE","3163","Tennis","outdoor","Clay","GLEN EIRA","11 Rosanna Street, CARNEGIE 3163"
"PORTPH11509",-37.830389,144.921453,"Kids in Motion",11,"Rocklea","Drive","PORT MELBOURNE","3207","Gymnastics","indoor","NA","PORT PHILLIP","11 Rocklea Drive, PORT MELBOURNE 3207"
"MELBOU10990",-37.802325,144.97286,"Carlton Gardens Tennis Club",11,"Nicholson","Street","CARLTON","3053","Tennis","outdoor","Artificial Turf","MELBOURNE","11 Nicholson Street, CARLTON 3053"
"BRIMBA11479",-37.740416,144.827302,"Gymnastics Unlimited",12,"Malcolm","Court","KELBA","3021","Gymnastics","indoor","NA","BRIMBANK","12 Malcolm Court, KELBA 3021"
"NILLUM11463",-37.717426,145.138921,"Jets Gymnastics Eltham",12,"Brisbane","Street","ELTHAM","3095","Gymnastics","indoor","NA","NILLUMBIK","12 Brisbane Street, ELTHAM 3095"
"BOROON11481",-37.812364,145.038678,"Ruyton Rhythmic Gymnastic",12,"Selbourne","Road","KEW","3101","Gymnastics","indoor","NA","BOROONDARA","12 Selbourne Road, KEW 3101"
"STONNI11962",-37.84191,145.000641,"Hawksburn Tennis Club",12,"Bunalbo","Avenue","SOUTH YARRA","3141","Tennis","outdoor","Hard Court","STONNINGTON","12 Bunalbo Avenue, SOUTH YARRA 3141"
"GLENEI11229",-37.895076,145.051118,"Carnegie Swim Centre",12,"Munroe","Avenue","CARNEGIE","3163","Swimming","outdoor","NA","GLEN EIRA","12 Munroe Avenue, CARNEGIE 3163"
"GLENEI11226",-37.895071,145.054119,"Koornang Park",12,"Munro","Avenue","CARNEGIE","3163","Cricket","outdoor","Turf Pitch","GLEN EIRA","12 Munro Avenue, CARNEGIE 3163"
"GLENEI11226",-37.895071,145.054119,"Koornang Park",12,"Munro","Avenue","CARNEGIE","3163","Football","outdoor","Grass","GLEN EIRA","12 Munro Avenue, CARNEGIE 3163"
"STONNI11956",-37.848235,144.995407,"Princess Gardens",12,"Little Chapel","Street","PRAHRAN","3181","Basketball","outdoor","NA","STONNINGTON","12 Little Chapel Street, PRAHRAN 3181"
"STONNI11956",-37.848235,144.995407,"Princess Gardens",12,"Little Chapel","Street","PRAHRAN","3181","Netball","outdoor","Synthetic","STONNINGTON","12 Little Chapel Street, PRAHRAN 3181"
"STONNI11956",-37.848235,144.995407,"Princess Gardens",12,"Little Chapel","Street","PRAHRAN","3181","Skating","outdoor","NA","STONNINGTON","12 Little Chapel Street, PRAHRAN 3181"
"STONNI11956",-37.848235,144.995407,"Princess Gardens",12,"Little Chapel","Street","PRAHRAN","3181","Tennis","outdoor","Plexipave","STONNINGTON","12 Little Chapel Street, PRAHRAN 3181"
"WYNDHA8521",-37.913492,144.659074,"Riverside Indoor Sports",13,"Riverside","Avenue","WERRIBEE","3030","Cricket","indoor","Carpet Playing Surface","WYNDHAM","13 Riverside Avenue, WERRIBEE 3030"
"WYNDHA8521",-37.913492,144.659074,"Riverside Indoor Sports",13,"Riverside","Avenue","WERRIBEE","3030","Futsal","indoor","Carpet Playing Surface","WYNDHAM","13 Riverside Avenue, WERRIBEE 3030"
"WYNDHA8521",-37.913492,144.659074,"Riverside Indoor Sports",13,"Riverside","Avenue","WERRIBEE","3030","Netball","indoor","Carpet Playing Surface","WYNDHAM","13 Riverside Avenue, WERRIBEE 3030"
"WYNDHA8521",-37.913492,144.659074,"Riverside Indoor Sports",13,"Riverside","Avenue","WERRIBEE","3030","Volleyball","indoor","NA","WYNDHAM","13 Riverside Avenue, WERRIBEE 3030"
"MORELA5580",-37.705553,144.892191,"Gowanbrae Multipurpose Courts",13,"Bluebell","Crescent","GOWANBRAE","3043","Tennis","outdoor","Plexipave","MORELAND","13 Bluebell Crescent, GOWANBRAE 3043"
"BOROON11039",-37.825335,145.036114,"Hawthorn Tennis Club",13,"Swinburne","Avenue","HAWTHORN","3122","Tennis","outdoor","Clay","BOROONDARA","13 Swinburne Avenue, HAWTHORN 3122"
"BOROON5550",-37.840895,145.094421,"Tai-Chi with Tibor",13,"Morey","Street","CAMBERWELL","3124","Fitness / Gymnasium Workouts","indoor","NA","BOROONDARA","13 Morey Street, CAMBERWELL 3124"
"KNOXCI8542",-37.845958,145.271516,"Bayswater Indoor Soccer Centre",13,"Burton","Court","BAYSWATER","3153","Futsal","indoor","NA","KNOX","13 Burton Court, BAYSWATER 3153"
"MONASH11289",-37.910013,145.143624,"Melbourne Sports Stadium",13,"Duerdin","Street","NOTTING HILL","3168","Cricket","indoor","NA","MONASH","13 Duerdin Street, NOTTING HILL 3168"
"MONASH11289",-37.910013,145.143624,"Melbourne Sports Stadium",13,"Duerdin","Street","NOTTING HILL","3168","Futsal","indoor","NA","MONASH","13 Duerdin Street, NOTTING HILL 3168"
"MORELA13000",-37.770641,144.959528,"Brunswick Baths",14,"Dawson","Street","BRUNSWICK","3056","Aerobics","indoor","NA","MORELAND","14 Dawson Street, BRUNSWICK 3056"
"MORELA13000",-37.770641,144.959528,"Brunswick Baths",14,"Dawson","Street","BRUNSWICK","3056","Fitness / Gymnasium Workouts","indoor","NA","MORELAND","14 Dawson Street, BRUNSWICK 3056"
"MORELA13000",-37.770641,144.959528,"Brunswick Baths",14,"Dawson","Street","BRUNSWICK","3056","Swimming","indoor","25m Pool - Indoor","MORELAND","14 Dawson Street, BRUNSWICK 3056"
"MORELA13000",-37.770641,144.959528,"Brunswick Baths",14,"Dawson","Street","BRUNSWICK","3056","Swimming","outdoor","50m Pool - Outdoor, Spa/Sauna","MORELAND","14 Dawson Street, BRUNSWICK 3056"
"BANYUL11462",-37.766449,145.044149,"ACE Aerobics",14,"Ivanhoe","Parade","IVANHOE EAST","3079","Gymnastics","indoor","NA","BANYULE","14 Ivanhoe Parade, IVANHOE EAST 3079"
"HUMECI11516",-37.586704,144.719324,"Sunbury Gymnastic College",14,"Sussex","Court","SUNBURY","3429","Gymnastics","indoor","NA","HUME","14 Sussex Court, SUNBURY 3429"
"YARRAR11501",-37.656029,145.371003,"Yarra Glen Skate Park",14,"Anzac","Avenue","YARRA GLEN","3775","Skating","outdoor","NA","YARRA RANGES","14 Anzac Avenue, YARRA GLEN 3775"
"MORNIN11196",-38.225158,145.172387,"Sommerville Recreation & Community Centre",14,"Edward","Street","SOMERVILLE","3912","Badminton","indoor","Wooden Gymnasium","MORNINGTON PENINSULA","14 Edward Street, SOMERVILLE 3912"
"MORNIN11196",-38.225158,145.172387,"Sommerville Recreation & Community Centre",14,"Edward","Street","SOMERVILLE","3912","Basketball","indoor","Wooden Gymnasium","MORNINGTON PENINSULA","14 Edward Street, SOMERVILLE 3912"
"MORNIN11196",-38.225158,145.172387,"Sommerville Recreation & Community Centre",14,"Edward","Street","SOMERVILLE","3912","Netball","indoor","Wooden Gymnasium","MORNINGTON PENINSULA","14 Edward Street, SOMERVILLE 3912"
"MORNIN11196",-38.225158,145.172387,"Sommerville Recreation & Community Centre",14,"Edward","Street","SOMERVILLE","3912","Volleyball","indoor","Wooden Gymnasium","MORNINGTON PENINSULA","14 Edward Street, SOMERVILLE 3912"
"CASEYC11287",-38.1045,145.2865,"Cranbourne Indoor sports",14,"Smethurst","Street","CRANBOURNE","3977","Cricket","indoor","NA","CASEY","14 Smethurst Street, CRANBOURNE 3977"
"CASEYC11287",-38.1045,145.2865,"Cranbourne Indoor sports",14,"Smethurst","Street","CRANBOURNE","3977","Futsal","indoor","NA","CASEY","14 Smethurst Street, CRANBOURNE 3977"
"CASEYC11287",-38.1045,145.2865,"Cranbourne Indoor sports",14,"Smethurst","Street","CRANBOURNE","3977","Netball","indoor","NA","CASEY","14 Smethurst Street, CRANBOURNE 3977"
"CASEYC11287",-38.1045,145.2865,"Cranbourne Indoor sports",14,"Smethurst","Street","CRANBOURNE","3977","Volleyball","indoor","NA","CASEY","14 Smethurst Street, CRANBOURNE 3977"
"HOBSON12981",-37.885766,144.758946,"Seabrook Community Centre Indoor Bowls",15,"Truganina","Avenue","SEABROOK","3028","Tennis","outdoor","Hard Court","HOBSONS BAY","15 Truganina Avenue, SEABROOK 3028"
"WYNDHA11478",-37.871781,144.728917,"Resilience Gymnastic",15,"Graham","Court","HOPPERS CROSSING","3029","Gymnastics","indoor","NA","WYNDHAM","15 Graham Court, HOPPERS CROSSING 3029"
"HUMECI11780",-37.631783,144.917454,"Rostron Reserve",15,"McPherson","Boulevard","ROXBURGH PARK","3064","Cricket","outdoor","Synthetic Pitch","HUME","15 McPherson Boulevard, ROXBURGH PARK 3064"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Basketball","indoor","Wooden Gymnasium","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Fitness / Gymnasium Workouts","indoor","NA","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Futsal","indoor","Wooden Gymnasium","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Netball","indoor","Wooden Gymnasium","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Swimming","indoor","25m Pool - Indoor, Toddlers Pool","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BANYUL12841",-37.740147,145.040629,"Olympic Leisure Centre",15,"Alamein","Road","WEST HEIDELBERG","3081","Volleyball","indoor","Wooden Gymnasium","BANYULE","15 Alamein Road, WEST HEIDELBERG 3081"
"BOROON11066",-37.821485,145.047407,"Victoria Road Reserve",15,"Victoria","Road","HAWTHORN","3122","Cricket","outdoor","Synthetic Pitch","BOROONDARA","15 Victoria Road, HAWTHORN 3122"
"BOROON11066",-37.821485,145.047407,"Victoria Road Reserve",15,"Victoria","Road","HAWTHORN","3122","Football","outdoor","Grass","BOROONDARA","15 Victoria Road, HAWTHORN 3122"
"MORNIN11156",-38.227537,145.058727,"Narambi Reserve",15,"Narambi","Road","MORNINGTON","3931","Cricket","outdoor","Synthetic Pitch","MORNINGTON PENINSULA","15 Narambi Road, MORNINGTON 3931"
